"","type","longitude","latitude","location_name","location_id","comments_count","filter","created_time","link","likes_count","image_url","caption","username","user_id","user_fullname","id"
"1231","image",NA,NA,NA,NA,0,"Juno",2015-07-14 01:01:54,"https://instagram.com/p/5FpG73zDWH/",3,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/10254130_863716910384418_375552103_n.jpg","Mask by Ellard Alfred (Zimbabwe) 2015 height: 53cm #africanart #sculpture #weldart #metal #artforsale #zimbabwe #mask","steveinzart","1956154876","Stephen Goldsmith","1028408886434739591_1956154876"
"1232","image",NA,NA,NA,NA,0,"Normal",2015-07-14 01:01:49,"https://instagram.com/p/5FpGVoJalK/",183,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10611268_504323856389556_531163843_n.jpg","This piece is titled ""Learning Confuses"" it is just under four feet tall and is made from stoneware. It has been bisqued to come 2 and acrylic paints and mediums have been applied to the surface. The form is an undulating tangle of concave and convex areas, much like the idea of how learning confuses us. The question is how does learning confuse us? #art #artist #clay #ceramic #claylife #clayismorethanpots #organic #studioart #instadaily #Instaart #sculpture #ceramicsculpture #claycrits @claycrits","gjwesloc","16947409","Garrett Weslock","1028408845369977162_16947409"
"1233","image",-93.289403748,44.969817745,"Minneapolis Sculpture Garden",30740,1,"Normal",2015-07-14 01:01:48,"https://instagram.com/p/5FpGP1CX6o/",5,"https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e15/1723839_476349969197753_1764788256_n.jpg","Love this park. Minneapolis gets public art.","richardapp","18765606","Richard App","1028408839143784104_18765606"
"1234","image",NA,NA,NA,NA,0,"Normal",2015-07-14 01:01:46,"https://instagram.com/p/5FpF-aEAyI/",7,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11363975_911909368847532_945325979_n.jpg","Oh mon dieu! Ils m'ont vu!
#cat #armand #my #home #holidays #minou #miaou #colors #beast #hat #sculpture #radiateur #caisse #poiles #eyes #yellow #orange","victor.roghe","2132861026","","1028408820437617800_2132861026"
"1235","image",NA,NA,NA,NA,2,"Normal",2015-07-14 01:01:36,"https://instagram.com/p/5FpEykAT97/",15,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/10665986_695230270580894_544912486_n.jpg","In just over 24hours we go live with virtual reality. Come check out my sculptures in VR from the Arizona desert. 12 Franklin street Brooklyn greenpoint @northernterritorybk roof bar. #vr #virtualborders #virtualreality #mrtoll #newyork #nyc #ny #brooklyn #brooklynstreetart #art#artist #streetart #sculpture #immigration #Mexico #donaldtrump #sculptor #streetsculpture #arizona #lastreetart #LA","mrtoll","14245078","MRtoll","1028408739000041339_14245078"
"1236","image",NA,NA,NA,NA,0,"Normal",2015-07-14 01:01:36,"https://instagram.com/p/5FpEtqwRhF/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11325297_1609728939276288_1433778183_n.jpg","Because you are #alive , everything is #possible ...
Thich Nhat Hanh

#Love #Sculpture #Heykel #StNicholasParishChurch #Arundel #WestSussex","tamtiri","737994165","tam tamtiriram","1028408733744568389_737994165"
"1237","image",NA,NA,NA,NA,0,"Normal",2015-07-14 01:01:16,"https://instagram.com/p/5FpCW9H4Ju/",10,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11385572_957685054254752_394205529_n.jpg","2011: Centre Pompidou #Pompideu #modern #art #gallery #Paris #France #Europe #travel #tour #trip #instatravel #europetravel #instatour #instatrip #instafollow #f4f #l4l #nonphotoshop #nonfilter #nonedited #artistic #sculpture #photography #photographer #nikon #camera #PhotoOfTheDay","peschards","1719312015","Galerie Peschard","1028408571917730414_1719312015"
"1238","image",-73.638304649,40.644801292,NA,NA,1,"Normal",2015-07-14 01:01:15,"https://instagram.com/p/5FpCNGvHum/",11,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10593409_1139412976074586_1274984985_n.jpg","Abstract","sweet.escape.x","2068648869","nicole <U+2601><U+FE0F>","1028408561341594534_2068648869"
"1239","image",16.32566,48.2193746,NA,NA,0,"Lark",2015-07-14 01:01:03,"https://instagram.com/p/5FpArylpZk/",2,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11380128_852579651498660_2147069046_n.jpg","Captive #art #sculpture #wien #viena","pau_malagon","304081444","paulina malagon","1028408456850609764_304081444"
"1240","image",55.2554812,25.1629338,NA,NA,0,"Normal",2015-07-14 01:00:48,"https://instagram.com/p/5Fo-4ljD3u/",5,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e15/11325632_976034382463939_543492692_n.jpg","#artlovers #artwork #installation #lightingdesignluxury #designfirm #setdesign #lightshow #lightingconcept #conceptdesign #design #barcelona #art #artdaysdubai #dubaidesign #dubaidesigndays #uaedesign #uaearchitecture #mapping #sculpture","jorge_rangel_interiors","2030560782","Jorge Rangel","1028408333151518190_2030560782"
"1241","image",29.90849325,59.885083541,"Petrodvorets, Sankt-Peterburg, Russia",613416112,0,"Ludwig",2015-07-14 01:00:33,"https://instagram.com/p/5Fo8_9wvsj/",14,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11253248_903863959648666_1536233313_n.jpg","<U+041C><U+043E><U+043D><U+043F><U+043B><U+0435><U+0437><U+0438><U+0440> - <U+0434><U+043E><U+043C>, <U+0433><U+0434><U+0435> <U+043B><U+044E><U+0431><U+0438><U+043B> <U+0436><U+0438><U+0442><U+044C> <U+0438> <U+043E><U+0442><U+0434><U+044B><U+0445><U+0430><U+0442><U+044C> <U+0441><U+0430><U+043C> <U+041F><U+0435><U+0442><U+0440>. <U+0410> <U+043C><U+044B> , <U+0432> <U+0441><U+0432><U+043E><U+044E> <U+043E><U+0447><U+0435><U+0440><U+0435><U+0434><U+044C>, <U+043F><U+0440><U+043E><U+0441><U+043B><U+0443><U+0448><U+0430><U+043B><U+0438> <U+043F><U+043E><U+0437><U+043D><U+0430><U+0432><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+0443><U+044E> <U+044D><U+043A><U+0441><U+043A><U+0443><U+0440><U+0441><U+0438><U+044E> <U+043E><U+0431> <U+044D><U+0442><U+043E><U+043C> <U+0437><U+0430><U+043C><U+0435><U+0447><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+043E><U+043C> <U+043C><U+0435><U+0441><U+0442><U+0435>. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #green #SaintPetersburg #Peterhof #green #garden #flowers #Russia #amazing #beautiful #wonderful #sculpture #<U+041F><U+0435><U+0442><U+0435><U+0440><U+0433><U+043E><U+0444> #<U+0446><U+0432><U+0435><U+0442><U+044B> #<U+0441><U+043A><U+0443><U+043B><U+044C><U+043F><U+0442><U+0443><U+0440><U+0430> #<U+0441><U+0430><U+0434> #<U+041C><U+043E><U+043D><U+043F><U+043B><U+0435><U+0437><U+0438><U+0440> #<U+041F><U+0435><U+0442><U+0440>1 #<U+B7EC><U+C2DC><U+C544> #<U+C5EC><U+D589> #<U+BC15><U+BB3C><U+AD00> #monplesir","mandarin_5","25889285","Marie<U+2661><U+ADE4> 93line~","1028408203634998051_25889285"
"1242","image",30.493489871,39.763262033,NA,NA,0,"Normal",2015-07-14 01:00:29,"https://instagram.com/p/5Fo8j4Qpzv/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11251180_1634220486791892_1388567637_n.jpg","Yafrusu Egehanin evin en rahat koltugunu her aksam zaptettigi dogrudur.. Myson#family #athome #home #summer #mybigbaby #july #picturesonthewall#wall#wallpictures#picture#sculpture#serdarling #love","edaav","228189262","","1028408173477928175_228189262"
"1243","image",NA,NA,NA,NA,0,"Normal",2015-07-14 01:00:21,"https://instagram.com/p/5Fo7iWvxb2/",2,"https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/e15/10518060_422284914624713_1930806751_n.jpg","Female face #sculpture #clay #woman #face #girl #art #head #eyes #lips #nose #lady #practice #cara #cabeza #mujer","elsaa.martinez.7","1411154036","Elsa Martinez","1028408103122441974_1411154036"
"1244","image",-73.986468824,40.742110522,"NYS Appellate Court",871419493,0,"Hefe",2015-07-14 00:59:52,"https://instagram.com/p/5Fo4ExKbml/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11419039_892457107507636_1788088668_n.jpg","One of the most beautiful buildings in #nyc #newyorkcity #appellatedivisionofthesupremecourt #flatiron #madisonsquarepark #manhattan #nyarchitecture #sculpture #art","ine42014","1384982669","","1028407865194953125_1384982669"
"1245","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:59:23,"https://instagram.com/p/5Fo0fbMhYo/",11,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11267255_813043445477015_429944656_n.jpg","#art in #edinburgh #human #freedom #artistic #sculpture #awesome #creative #beautiful","ernutee","291178204","Ernesta","1028407618939524648_291178204"
"1246","image",NA,NA,NA,NA,2,"Normal",2015-07-14 00:59:20,"https://instagram.com/p/5Fo0KgRvgn/",5,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11420720_1610397359231215_524755300_n.jpg","Looks like they are holding crits in the bathroom again at CSUF.  Or...it is summer kids art classes. Or someone really has wet hands. #csuf #bathroom #art #installationart #sculpture #towels #sensor #oc #wethands #washup","brianjohnsonart","34529541","Brian Johnson","1028407596476200999_34529541"
"1247","image",28.1788807,66.1122513,"Pentik-mäki",257628252,0,"Normal",2015-07-14 00:59:12,"https://instagram.com/p/5FozOdKQT8/",2,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11420919_1471863853112031_837887592_n.jpg","#posio #art #sculpture #pentikmäki","mmmayah","916537624","Maija H.","1028407531999397116_916537624"
"1248","image",NA,NA,NA,NA,1,"Juno",2015-07-14 00:59:12,"https://instagram.com/p/5FozKUNyM9/",5,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10432030_598030057006611_1182275103_n.jpg","Supernova","secularg","2104253527","Secular Geometry","1028407527554360125_2104253527"
"1249","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:59:01,"https://instagram.com/p/5FoxynPyJ-/",5,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11333432_1474671609492806_1834208120_n.jpg","#Repost @hifructosemag
···
Joseph Walsh Blurs the Line Between Furniture Design and Sculpture. See more of his work thru the link in our profile. #art #sculpture #hifructose #JosephWalsh","1obsessed","1733514039","","1028407433384370814_1733514039"
"1250","image",-122.269178583,37.877402796,"ACCI Gallery",253395990,0,"Normal",2015-07-14 00:58:40,"https://instagram.com/p/5FovNAlJ2X/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11380854_1866133013612814_2022617430_n.jpg","This stunning pelican is by Suzanne Riley, one of the 18 artists in our current show, Unleashed!

#vscocam #pelican #unleashed #terralindaceramics #sculpture #ceramicsculpture #ceramics","accigalleryberkeley","1579521318","ACCI Gallery","1028407255568260503_1579521318"
"1251","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:58:25,"https://instagram.com/p/5FoteUySNz/",12,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11337152_679809812153963_237851508_n.jpg","Memorial to the Murdered Jews of Europe, Berlin, Germany. Near the Brandenburg Gate. This is a modern sculpture park consisting of concrete monoliths in the form of a maze. #eerie #art #sculpture #monuments #leica #leicaM #leicam240 #summicron50 #blackandwhite #monochrome #Germany #Berlin #Holocaustmemorial","craigcooperwa","1934594679","Craig Cooper","1028407136721904499_1934594679"
"1252","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:57:54,"https://instagram.com/p/5Fopmpk_D_/",14,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11353528_1611859499078584_1417998234_n.jpg","#budapest #building #lookup #architecture #architecturegram #architectureporn #architecturedaily #sky #clouds #sculpture #friese #thisisbudapest #downtown #urban #szabadságtér #magyarnemzetibank #perspective #geometry","kata.miklos","383311275","Kata Miklos","1028406870782767359_383311275"
"1253","image",-9.171333333,38.678580556,"Christ the King (Almada)",435824900,0,"Normal",2015-07-14 00:57:47,"https://instagram.com/p/5Foo0crjbI/",68,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11421918_470181066478087_930844787_n.jpg","Christo Rei #jesuschrist #lisbon #sculpture #sunkissed #potd #sunnyday","henny_purnama","337627956","Henny Purnama","1028406816879294152_337627956"
"1254","image",-71.295075714,46.756089197,NA,NA,0,"Normal",2015-07-14 00:57:45,"https://instagram.com/p/5FoolqimgJ/",3,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11352887_705190456270313_2022827226_n.jpg","Les mains de Dieu #rodin #mbam #metamorphoses #Montreal #sculpture","charlesedouarddorion","565570665","Charles-Édouard Dorion","1028406801005701129_565570665"
"1255","image",-77.227686667,39.159658333,NA,NA,0,"Normal",2015-07-14 00:57:06,"https://instagram.com/p/5FojxIM0Cf/",10,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11427378_619968064706335_1104533648_n.jpg","Buy The Art #music #painting #drawing #sculpture #deephouse #soulfulhouse #housemusic #hiphop #r&b just buy the art!","mreclecticthedj","254558279","Mr.Eclectic","1028406469717082271_254558279"
"1256","image",-88.929204208,38.303952398,NA,NA,0,"Normal",2015-07-14 00:57:00,"https://instagram.com/p/5FojEgwS_r/",11,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/1527704_1475869572707034_145140730_n.jpg","Got the body half covered in Apoxie Sculpt and smoothed out from sanding, and waiting for more Apoxie Sculpt to come in the mail.  Also, I got a head and arm piece roughed out in styrofoam. #ghostbusters #staypuft #staypuftmarshmallowman #art #artwork #progression #apoxiesculpt #followme #follow #sculpture #sculpting","thee_master","11379170","Blaine Murphy","1028406421810655211_11379170"
"1257","image",NA,NA,NA,NA,0,"Amaro",2015-07-14 00:56:22,"https://instagram.com/p/5Foea7KRis/",9,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11324913_1474730509507855_1737071875_n.jpg","Highlights from #Stresa...
There were plenty of #inspiring #views on my recent #holiday on #LakeMaggiore in #Italy. 
#garden #architecture #building #summer #sun #isolamadre #statue #sculpture","gemredvintage","291222629","Gemma Redmond Vintage","1028406102278609068_291222629"
"1258","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:56:13,"https://instagram.com/p/5FodXqNyMA/",4,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11324913_702938483185295_2091314634_n.jpg","Supernova","secularg","2104253527","Secular Geometry","1028406030053614336_2104253527"
"1259","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:56:12,"https://instagram.com/p/5FodPuHFeX/",5,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11312049_493661970792036_1000908795_n.jpg","Saw this #sculpture while driving around #Barranquilla #Colombia last week. I loved this; with the screw holding the 2 hands together, signifying #unity. And of course the #graffiti in spanglish saying 'Live Up'. #ThankYouLord #love #DaeFilms #a7s #Sony","ernestfilms","375166812","Film & Commercial productions","1028406021529032599_375166812"
"1260","image",-73.782174111,40.643382765,"Terminal 4 - John F. Kennedy International Airport",730106551,0,"Normal",2015-07-14 00:56:01,"https://instagram.com/p/5Fob1LwjZ2/",13,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/1743098_1482704785357243_1176237762_n.jpg","#art #steel #sculpture at #JFK #NY by #DimitarLukanov #steeltubing #VoiceOfTomorrow #Terminal4","insta_twit","427454236","Shinamambri","1028405924315936374_427454236"
"1261","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:55:34,"https://instagram.com/p/5FoYhUheXV/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11348355_401520890041465_2127639875_n.jpg","Playing with objects

#sketch #sculpture #color #grid","danalynnharper","717910376","Dana Lynn Harper","1028405696829711829_717910376"
"1262","image",NA,NA,NA,NA,0,"Valencia",2015-07-14 00:53:55,"https://instagram.com/p/5FoMhLxpze/",4,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11429775_788942991218607_1089653148_n.jpg","#ruby #daughter #family #love #cute #tollcrosspark #children #zoopark #tollcross #AndyScott #HighlandCow #sculpture #beautiful #loveit","ajd220400","37019518","Amanda Graham","1028404872049237214_37019518"
"1263","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:53:22,"https://instagram.com/p/5FoId-lzQR/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11326030_1469098440050689_2077022766_n.jpg","Another shot of one of my favorite creations from my #summer2015 collection. #Tropical Multicolor Palm Leaf Necklace with 22K #Gold Enamel accents. #art #artjewelry #jewelry #sculpture #canadianfashion #canadianjewelry #madeincanada #handmade #oneofakind #ooak #torontofashion #torontojewelry #fashion #design #style #etsy #etsycanada #necklace #statementnecklace #statementjewelry","artbymisbah","783886484","Misbah Ahmed","1028404593728893969_783886484"
"1264","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:53:19,"https://instagram.com/p/5FoIH4lEYu/",2,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11418995_1622967187987990_1441219430_n.jpg","#ceramic #garden #stool to be in a #sculpture #exhibition at #sculptureinthesanctuary","reneekilburnceramics","1621081296","Renée Kilburn","1028404570005718574_1621081296"
"1265","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:53:12,"https://instagram.com/p/5FoHR6lybT/",11,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11417310_111875005822159_501426518_n.jpg","#boy #boys #hot #sexy #cool #fun #sand #castle #sandcastle #sea #beach #gay #gays #pride #art #sculpture #love #snygg #swag #holydays #followme","sensatodelbarrio","1826786480","Lionel Castillo","1028404512057403091_1826786480"
"1266","image",NA,NA,NA,NA,0,"Juno",2015-07-14 00:53:05,"https://instagram.com/p/5FoGY6mNV7/",12,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11280024_448278342023283_77842124_n.jpg","Before blurring, out of proportion, painting
www.daniel-twist.com
#art #artwork #artist #artistoninstagram #contemporaryartist #edinburgh #blackandwhite #artists #blackandwhitephotography #black #girl #realist #realistic #contrast #contemporaryart #monotone #design #designer #oilpainting #painting #sculpture #installation #artcollective #drawing #drawingaday #","danieltwist","1248971588","Daniel Twist","1028404450854229371_1248971588"
"1267","image",-0.086001,51.51013,"Monument to the Great Fire of London",726014633,0,"Normal",2015-07-14 00:52:56,"https://instagram.com/p/5FoFPdwCs6/",14,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e15/11380762_822431684518873_584049460_n.jpg","#monument #greatfire #sculpture #london #vsco #vscocam #vscolondon #architecture","kate_eskavi","1153369105","","1028404371987114810_1153369105"
"1268","image",-95.012695234,30.495593873,NA,NA,0,"Normal",2015-07-14 00:52:50,"https://instagram.com/p/5FoEl-zgKT/",4,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11268026_612658815537536_512599249_n.jpg","I love the cluster of pink roses and the light pattern of the lace in the clay. #fleurdelis #wallart #sculpture #art #shabbychic #handmade #clayart #slabwork #handbuilt #pottery #ceramic #vintagelace #mixedmedia #roses #cottagestyle #french #frenchcountry #iris #peace #romanticstyle #romantichomes #romanticcountry #southern #louisiana #cajun #homedecor #glitter #sparkle #gold #pinkroses","hoot_and_nanny_farms","33584991","Alex & Charlotte","1028404327444513427_33584991"
"1269","image",29.90849325,59.885083541,"Petrodvorets, Sankt-Peterburg, Russia",613416112,0,"Normal",2015-07-14 00:52:35,"https://instagram.com/p/5FoCvdNO6M/",7,"https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/e15/924730_509356309220833_1133006367_n.jpg","<U+041C><U+043E><U+043D><U+043F><U+043B><U+0435><U+0437><U+0438><U+0440> - <U+0434><U+043E><U+043C>, <U+0433><U+0434><U+0435> <U+043B><U+044E><U+0431><U+0438><U+043B> <U+0436><U+0438><U+0442><U+044C> <U+0438> <U+043E><U+0442><U+0434><U+044B><U+0445><U+0430><U+0442><U+044C> <U+0441><U+0430><U+043C> <U+041F><U+0435><U+0442><U+0440>. <U+0410> <U+043C><U+044B> , <U+0432> <U+0441><U+0432><U+043E><U+044E> <U+043E><U+0447><U+0435><U+0440><U+0435><U+0434><U+044C>, <U+043F><U+0440><U+043E><U+0441><U+043B><U+0443><U+0448><U+0430><U+043B><U+0438> <U+043F><U+043E><U+0437><U+043D><U+0430><U+0432><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+0443><U+044E> <U+044D><U+043A><U+0441><U+043A><U+0443><U+0440><U+0441><U+0438><U+044E> <U+043E><U+0431> <U+044D><U+0442><U+043E><U+043C> <U+0437><U+0430><U+043C><U+0435><U+0447><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+043E><U+043C> <U+043C><U+0435><U+0441><U+0442><U+0435>. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #green #SaintPetersburg #Peterhof #green #garden #flowers #Russia #amazing #beautiful #wonderful #sculpture #<U+041F><U+0435><U+0442><U+0435><U+0440><U+0433><U+043E><U+0444> #<U+0446><U+0432><U+0435><U+0442><U+044B> #<U+0441><U+043A><U+0443><U+043B><U+044C><U+043F><U+0442><U+0443><U+0440><U+0430> #<U+0441><U+0430><U+0434> #<U+041C><U+043E><U+043D><U+043F><U+043B><U+0435><U+0437><U+0438><U+0440> #<U+041F><U+0435><U+0442><U+0440>1","anastasiya_1493","55283386","<U+0410><U+043D><U+0430><U+0441><U+0442><U+0430><U+0441><U+0438><U+044F>","1028404200179297932_55283386"
"1270","video",NA,NA,NA,NA,0,"Normal",2015-07-14 00:52:35,"https://instagram.com/p/5FoCrhEW6I/",7,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11420816_854290934657407_1085861446_n.jpg","Applying skin coat silicon on student's work from the figure sculpting class @arteverywhereuk #artoftheday #artofinstagram #sculptureoftheday #mouldmaking #silicon #figurative #sculpture #miniman #skin","billiebondsculptor","366436114","Billie Bond","1028404195949112968_366436114"
"1271","image",37.667264639,55.866599757,NA,NA,2,"Normal",2015-07-14 00:52:09,"https://instagram.com/p/5Fn_hxstbg/",7,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10914277_801721019948187_44618942_n.jpg","<U+0414><U+0435><U+043D><U+044C>  <U+0444><U+043E><U+0442><U+043E><U+0433><U+0440><U+0430><U+0444><U+0430>  <U+0432>  <U+0413><U+041C><U+0418><U+0418> <U+0438><U+043C>. <U+041F><U+0443><U+0448><U+043A><U+0438><U+043D><U+0430>. <U+0424><U+043E><U+0442><U+043E><U+0433><U+0440><U+0430><U+0444><U+0438><U+0440><U+0443><U+0435><U+043C> <U+0432><U+043C><U+0435><U+0441><U+0442><U+0435>. #<U+0447><U+0435><U+043B><U+043E><U+0432><U+0435><U+043A><U+0432><U+043C><U+0443><U+0437><U+0435><U+0435> #<U+0444><U+043E><U+0442><U+043E><U+0433><U+0440><U+0430><U+0444><U+0438><U+0440><U+0443><U+0435><U+043C><U+0432><U+043C><U+0435><U+0441><U+0442><U+0435> #<U+0432><U+043C><U+0443><U+0437><U+0435><U+0435> #<U+043C><U+0443><U+0437><U+0435><U+0439><U+043F><U+0443><U+0448><U+043A><U+0438><U+043D><U+0430> #<U+043F><U+0443><U+0448><U+043A><U+0438><U+043D><U+0441><U+043A><U+0438><U+0439><U+043C><U+0443><U+0437><U+0435><U+0439> #composition #bw #bnw #mono #blackandwhite #monoart #monochrome #sculpture #sculpt #plasticart #statuary #boy","egornilson","1364438252","Egor Nilson","1028403979332277984_1364438252"
"1272","image",-70.8578415,42.2712517,"Nantasket Beach",9501352,1,"Normal",2015-07-14 00:52:08,"https://instagram.com/p/5Fn_dOjuCN/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11379042_1596186317307950_789619250_n.jpg","Sand dragon. hide your hobbits!","dylaniumknits","303435951","Dylanium Knits","1028403974447751309_303435951"
"1273","image",-87.623168884,41.882541232,"The Giant Bean Chicago",96446262,0,"Normal",2015-07-14 00:52:00,"https://instagram.com/p/5Fn-aXPJ8i/",22,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11386544_664282777050162_269729690_n.jpg","Cloud Gate!<U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>#thebean #chicago #illinois #cloudgate #cool #sculpture #travel #wanderlust #instatravel #explore #summerdays #happy","sylviamoon91","206978878","Sylvia Moon <ed><U+00A0><U+00BC><ed><U+00BC><U+0099>","1028403902652653346_206978878"
"1274","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:51:42,"https://instagram.com/p/5Fn8Q3AJPw/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11381370_733619526747652_1076894760_n.jpg","Daily project pic. Concept sketch for African headdress and finished piece. #sculpture #painting #drawing #columbuszoo #heartofafrica #bestjobever","lcolezimmer","1505780035","Lauren Zimmer","1028403755009217520_1505780035"
"1275","image",4.887032481,52.382158098,NA,NA,0,"Hudson",2015-07-14 00:51:30,"https://instagram.com/p/5Fn6y6n22Q/",5,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/10654908_750501951726511_1809948357_n.jpg","Her flas biraz daha uzaklastirdi gerçeklikten, hapsetti sanal dünyaya. An'i yasamak için varolmasi engellendi sanat, turistiz hepimiz. Sadece yeni sehirlere degil, yasadigimiz hayata dahi TURIST KALDIK! 
#amsterdam  #sculpture #royalfamily #stoneheart #freedom","savasgkhn","6042010","Savas Gokhan","1028403654138228112_6042010"
"1276","image",NA,NA,NA,NA,0,"Lark",2015-07-14 00:50:51,"https://instagram.com/p/5Fn2DSpJ5Z/",3,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/10691706_1692002437694648_2084205129_n.jpg","#meetingpoint#workinprogress#biennale#Soncino#sculpture","silviatrappa","382617342","","1028403328123706969_382617342"
"1277","image",NA,NA,NA,NA,0,"Hefe",2015-07-14 00:50:39,"https://instagram.com/p/5Fn0hiMatE/",6,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/10949058_1455455248090966_1137011255_n.jpg","Sculpture,Temple :)
#sony #xperia #sculpture #religious #temple #blessed #talapady #instadaily #instaaddict #instagood #insta","akashtantri","329738177","|| Akash ||","1028403223157910340_329738177"
